id,erro,lambda
1,0.34938269079493,0.7
2,0.310148432509707,0.7
3,0.329821332329535,0.7
4,0.306369710451499,0.7
5,0.31757570249054,0.7
6,0.351994995494905,0.7
7,0.317196073419159,0.7
8,0.363035834299117,0.7
9,0.308027250608649,0.7
10,0.345797778102329,0.7
11,0.306984233425073,0.7
12,0.371866314758723,0.7
13,0.288838533523488,0.7
14,0.339301218931048,0.7
15,0.319704692183346,0.7
16,0.314883015403232,0.7
17,0.333535961407369,0.7
18,0.336861814081381,0.7
19,0.368076155951791,0.7
20,0.35829918572734,0.7
21,0.357153102664533,0.7
22,0.377588689614801,0.7
23,0.325800305205276,0.7
24,0.33790980981743,0.7
25,0.373880613889955,0.7
26,0.369669205583591,0.7
27,0.39097866684908,0.7
28,0.390948655905824,0.7
29,0.318563247492569,0.7
30,0.373077402186466,0.7
31,0.367696157680496,0.7
32,0.366996914725568,0.7
33,0.325618776661961,0.7
34,0.302259436893622,0.7
35,0.323854055262251,0.7
36,0.323080292452572,0.7
37,0.316741998603217,0.7
38,0.385034666781203,0.7
39,0.401864445536764,0.7
40,0.360118676009872,0.7
41,0.369581964376485,0.7
42,0.377803454395392,0.7
43,0.340315523946024,0.7
44,0.431415341280999,0.7
45,0.349406173698339,0.7
46,0.31173877995488,0.7
47,0.37937038594383,0.7
48,0.339088719508128,0.7
49,0.336418880234586,0.7
50,0.349161681455089,0.7
51,0.348015741521579,0.8
52,0.354781811845459,0.8
53,0.308419366797245,0.8
54,0.342052371838256,0.8
55,0.334099132252687,0.8
56,0.350465530563401,0.8
57,0.338914839563697,0.8
58,0.308742636597612,0.8
59,0.382273414522947,0.8
60,0.355259511087157,0.8
61,0.381889470250045,0.8
62,0.363081365338601,0.8
63,0.338383858078122,0.8
64,0.3436130211988,0.8
65,0.342448371527869,0.8
66,0.293143355274619,0.8
67,0.375125595563109,0.8
68,0.39984581723076,0.8
69,0.315448388463127,0.8
70,0.346374207826749,0.8
71,0.300196414217454,0.8
72,0.402218287743131,0.8
73,0.352888605463353,0.8
74,0.372901762696686,0.8
75,0.377264010505524,0.8
76,0.362634207795987,0.8
77,0.300797534402045,0.8
78,0.368315126483389,0.8
79,0.340533993339884,0.8
80,0.379723001596644,0.8
81,0.323491939144134,0.8
82,0.365922565094073,0.8
83,0.339863341573639,0.8
84,0.351193435686449,0.8
85,0.33854707212048,0.8
86,0.400647600598989,0.8
87,0.371252050811539,0.8
88,0.332586910474986,0.8
89,0.353533785850722,0.8
90,0.357445701558877,0.8
91,0.387860282807392,0.8
92,0.338586092278897,0.8
93,0.305449131158696,0.8
94,0.340459058566565,0.8
95,0.342914572644523,0.8
96,0.322658763996208,0.8
97,0.336500772431373,0.8
98,0.354972549607706,0.8
99,0.337318132265504,0.8
100,0.328227511252244,0.8
101,0.37561792212617,0.9
102,0.366836363105456,0.9
103,0.354914913468457,0.9
104,0.325541116320318,0.9
105,0.339438955070819,0.9
106,0.322395953799836,0.9
107,0.325843931555921,0.9
108,0.299104502849119,0.9
109,0.320871933113571,0.9
110,0.343820294206636,0.9
111,0.421412329149597,0.9
112,0.348665042728177,0.9
113,0.325792778455998,0.9
114,0.351722239957113,0.9
115,0.340261934859025,0.9
116,0.375813102376916,0.9
117,0.369046928126372,0.9
118,0.350212484434206,0.9
119,0.349591857378002,0.9
120,0.331191457302956,0.9
121,0.367547610493797,0.9
122,0.363865358675989,0.9
123,0.380483111286309,0.9
124,0.351580215041013,0.9
125,0.332913667508241,0.9
126,0.39083884730917,0.9
127,0.422013481759512,0.9
128,0.365453229802431,0.9
129,0.342485659813216,0.9
130,0.321415550625251,0.9
131,0.383914513430306,0.9
132,0.328426374577883,0.9
133,0.384902902655884,0.9
134,0.345304462224334,0.9
135,0.359559214113262,0.9
136,0.32902937147385,0.9
137,0.355237099239871,0.9
138,0.371269924470159,0.9
139,0.314017611176745,0.9
140,0.350895263085395,0.9
141,0.329831755219156,0.9
142,0.312700276427309,0.9
143,0.341331461316226,0.9
144,0.35483658131468,0.9
145,0.359619267492118,0.9
146,0.355129812116116,0.9
147,0.337569164658248,0.9
148,0.279754486215763,0.9
149,0.308261394024911,0.9
150,0.360876099826966,0.9
151,0.36491208498759,1.0
152,0.31486928161941,1.0
153,0.35522292537367,1.0
154,0.32624244764326,1.0
155,0.35512247684196,1.0
156,0.35501171468877,1.0
157,0.26758059224258,1.0
158,0.35879789693543,1.0
159,0.36357197628735,1.0
160,0.36774204418150,1.0
161,0.32609416976107,1.0
162,0.35977285046925,1.0
163,0.32594259099089,1.0
164,0.31426798867205,1.0
165,0.37126769489761,1.0
166,0.34239970765400,1.0
167,0.31825946252336,1.0
168,0.34723170682094,1.0
169,0.39152094412805,1.0
170,0.2922047453377,1.0
171,0.39457542031678,1.0
172,0.39426148290445,1.0
173,0.31331507482223,1.0
174,0.34139540844469,1.0
175,0.36489881302595,1.0
176,0.32370174712926,1.0
177,0.31608698908123,1.0
178,0.35925421063435,1.0
179,0.37222246985659,1.0
180,0.30482435735288,1.0
181,0.35814895448689,1.0
182,0.28816303845786,1.0
183,0.32843714624168,1.0
184,0.33953541447657,1.0
185,0.35731962799469,1.0
186,0.30778829722598,1.0
187,0.34166490264555,1.0
188,0.3599585242609,1.0
189,0.39943876950541,1.0
190,0.3037076203426,1.0
191,0.3454244815643,1.0
192,0.37576475667416,1.0
193,0.31133855235913,1.0
194,0.33240938944676,1.0
195,0.28020639593347,1.0
196,0.37565843277442,1.0
197,0.38967938818047,1.0
198,0.33191982108718,1.0
199,0.37197365693318,1.0
200,0.35169820663222,1.0
201,0.386283645412733,1.1
202,0.393913353642537,1.1
203,0.340044569839817,1.1
204,0.364379989514287,1.1
205,0.39034012786285,1.1
206,0.42628502858714,1.1
207,0.363737000660527,1.1
208,0.389981988588501,1.1
209,0.389754079489296,1.1
210,0.374015405903238,1.1
211,0.392559271933759,1.1
212,0.375891356198428,1.1
213,0.370198373805341,1.1
214,0.422157330793164,1.1
215,0.361564944809453,1.1
216,0.420251590048512,1.1
217,0.363137825553635,1.1
218,0.34010601519811,1.1
219,0.374595884269755,1.1
220,0.406896381721577,1.1
221,0.369510554800154,1.1
222,0.411238302285323,1.1
223,0.322506372021647,1.1
224,0.34272658653781,1.1
225,0.405463633433584,1.1
226,0.333780298833973,1.1
227,0.37966803632418,1.1
228,0.38526688963172,1.1
229,0.410745227594165,1.1
230,0.354356230828519,1.1
231,0.364804507039987,1.1
232,0.395437487760752,1.1
233,0.38536318781129,1.1
234,0.375408447756344,1.1
235,0.323791140318397,1.1
236,0.35724104080066,1.1
237,0.392890015933744,1.1
238,0.314946355136293,1.1
239,0.382015639320813,1.1
240,0.406120762442497,1.1
241,0.349382115551277,1.1
242,0.371186295095709,1.1
243,0.40905432760631,1.1
244,0.341462104655997,1.1
245,0.363892096590935,1.1
246,0.344509396603189,1.1
247,0.401887005508491,1.1
248,0.373284603407824,1.1
249,0.390441047780875,1.1
250,0.349742129531068,1.1
251,0.389704228897867,1.2
252,0.392801064669332,1.2
253,0.418119785628763,1.2
254,0.313908274385782,1.2
255,0.397625870154218,1.2
256,0.342984292813762,1.2
257,0.340845194253619,1.2
258,0.386135121022714,1.2
259,0.311586212345747,1.2
260,0.315087112481578,1.2
261,0.380786900441766,1.2
262,0.32415054357548,1.2
263,0.3521571618394,1.2
264,0.408647470189772,1.2
265,0.376452071506404,1.2
266,0.376188767207107,1.2
267,0.381854123540076,1.2
268,0.359915417730637,1.2
269,0.353907961829418,1.2
270,0.341406248952456,1.2
271,0.41885689374737,1.2
272,0.455750923464021,1.2
273,0.392380686157679,1.2
274,0.380018787561769,1.2
275,0.393304477825684,1.2
276,0.402879702860758,1.2
277,0.33509638986163,1.2
278,0.363956884812414,1.2
279,0.397745743875614,1.2
280,0.405358901582235,1.2
281,0.354632074377429,1.2
282,0.38378442203168,1.2
283,0.311077450602212,1.2
284,0.394212627253602,1.2
285,0.397894845661807,1.2
286,0.381869680667056,1.2
287,0.392143280170452,1.2
288,0.371714375800714,1.2
289,0.417488965595428,1.2
290,0.352359583675478,1.2
291,0.364035589547142,1.2
292,0.343182265050401,1.2
293,0.39109902557317,1.2
294,0.38244113402122,1.2
295,0.417230298448376,1.2
296,0.379448085528217,1.2
297,0.365837353728452,1.2
298,0.38981042098679,1.2
299,0.315517166589578,1.2
300,0.334263286441178,1.2
301,0.396356921928585,1.3
302,0.429216176135085,1.3
303,0.398110001177308,1.3
304,0.326207011928135,1.3
305,0.332248251372503,1.3
306,0.409368204657877,1.3
307,0.382579683229567,1.3
308,0.380838223013332,1.3
309,0.425753154732103,1.3
310,0.367854288554256,1.3
311,0.428503144625013,1.3
312,0.410637245995676,1.3
313,0.390587657569153,1.3
314,0.338555246173555,1.3
315,0.433825846864653,1.3
316,0.359570007172782,1.3
317,0.365782289569086,1.3
318,0.389722983118849,1.3
319,0.407805517689076,1.3
320,0.37393611005569,1.3
321,0.363085115233864,1.3
322,0.363678563520332,1.3
323,0.371890876592387,1.3
324,0.362728002184319,1.3
325,0.35918912497328,1.3
326,0.353441249177109,1.3
327,0.336087907830113,1.3
328,0.363304492188097,1.3
329,0.398790697723453,1.3
330,0.392331454011866,1.3
331,0.390849545291832,1.3
332,0.394596227806503,1.3
333,0.36360293111053,1.3
334,0.393715948945462,1.3
335,0.367499488120996,1.3
336,0.384199035560809,1.3
337,0.37205003113322,1.3
338,0.317737920776858,1.3
339,0.404507757460026,1.3
340,0.42402193873573,1.3
341,0.388738639221635,1.3
342,0.385963040432131,1.3
343,0.360503860917057,1.3
344,0.325734431347712,1.3
345,0.339212299793968,1.3
346,0.399501829461421,1.3
347,0.389543681971532,1.3
348,0.406879704438896,1.3
349,0.327515506536441,1.3
350,0.39862552034763,1.3
